Location,Cuisine,Rating,Seating Capacity,Average Meal Price,Marketing Budget,Social Media Followers,Chef Experience Years,Number of Reviews,Avg Review Length,Ambience Score,Service Quality Score,Parking Availability,Weekend Reservations,Weekday Reservations,Revenue
1,4,38,45,7275,3491,41725,8,953,1904735673409220,46,73,0,31,17,7436220
2,0,33,65,4007,2875,33751,9,735,2447443371087360,90,87,0,62,45,60000399
0,0,40,79,3628,3937,44696,9,339,2636008495796310,62,86,0,53,25,65572842
2,0,32,63,370,2771,32407,5,629,934725148901414,57,51,1,43,23,53036585
1,2,31,42,3271,727,7904,6,960,1265852063882190,15,38,1,39,40,31550637
2,0,40,53,357,2192,29327,16,707,20032741098864000,70,43,0,3,47,44397325
0,0,35,83,4283,6232,63759,16,188,12241959658667500,72,57,1,76,29,81838001
2,1,32,58,5904,2444,28405,14,268,2853463444427160,72,18,1,3,7,77463873
1,3,38,32,4603,1788,19579,19,452,985335599829802,18,63,1,25,3,35148203
2,3,48,59,5402,1393,16606,19,547,1392369944724460,37,51,1,0,45,72783712
1,4,44,44,7252,4271,51538,16,890,2985765756420400,43,78,1,13,24,73429936
1,1,46,48,5997,2800,28607,5,74,9729543651822420,84,35,0,15,25,64953179
2,0,47,51,3772,1382,18349,1,455,16220442701442600,98,16,0,33,9,43347937
1,3,49,31,4667,2062,26984,5,301,12844557468590000,47,91,1,4,0,33397351
1,5,45,38,3004,1188,19437,9,776,25244979763731300,60,16,1,30,30,26890113
0,5,42,73,3474,5490,56259,7,495,12603680988664800,11,93,0,27,61,58268345
0,5,37,74,2707,3290,34784,10,726,9035723863547850,11,55,0,16,45,46177389
0,0,34,71,4126,2880,35765,15,955,28328378259080500,17,15,1,21,18,66777913
0,0,44,76,4558,4848,49166,12,642,1293505940453930,75,21,1,45,2,78859008
1,4,50,48,7201,1884,27399,13,869,2354368826413970,26,58,0,40,21,78449568
2,4,39,55,6984,2278,26153,18,126,12264193131258700,78,11,0,16,37,87235097
1,4,44,45,7288,3429,38610,10,373,9464540787034360,49,92,1,3,38,74609048
1,2,40,43,3907,3615,39075,1,529,25060304564137400,86,82,1,10,25,38712389
1,5,39,41,315,1359,17259,4,333,63895496825806600,88,55,1,38,14,29919395
2,0,38,55,4459,1895,20866,17,207,1329932142588840,89,93,1,13,12,5686011
0,5,40,82,3066,7766,77954,13,735,24502041689544100,59,33,1,31,9,58643538
1,4,37,44,7413,2893,31606,2,217,17803438039838800,81,87,1,16,17,73351677
1,0,45,43,4547,4079,47155,15,198,22239345438622600,70,82,1,26,4,46102734
0,1,47,77,6051,3797,44060,12,192,6670422680554610,27,62,0,45,58,105134516
1,3,48,50,5166,4710,47073,2,692,2374524977414060,44,39,1,21,43,58593589
2,3,35,69,517,2493,30755,7,386,9298510139982030,97,60,1,1,48,80467125
1,4,48,40,736,2170,29318,4,512,2521760090369630,80,96,0,13,35,6668137
1,5,37,50,3405,873,12411,14,146,1910436800495660,34,18,0,44,46,39473405
0,1,36,78,553,4684,49274,18,502,23479045451081500,35,28,1,37,55,9813659
1,0,45,41,4307,3207,33999,11,313,1032081728788100,33,68,1,2,19,41081645
1,5,36,35,3362,1376,18927,3,442,1488563766096950,40,71,1,5,23,27108301
2,4,31,68,727,2422,30325,3,939,25051733311376400,94,25,1,56,39,110553215
0,5,37,72,3285,6837,74859,18,395,2777011235760050,49,83,1,20,57,5598967
0,4,44,70,6546,7326,80122,1,435,1066430488242210,43,94,0,68,22,10331083
2,2,37,64,3486,2332,30904,13,214,2483484149924530,32,17,0,60,40,51300496
1,3,43,44,540,3735,37523,5,559,7713879459084540,90,98,1,10,13,54458265
0,3,43,74,5527,3727,39666,4,533,15643716538024600,96,35,0,25,42,91859851
0,5,45,80,2752,7407,82519,3,445,28467991662835100,39,38,0,44,10,50661293
1,1,48,30,6137,1330,16724,19,580,286284121421876,65,14,0,4,21,43167635
1,0,39,39,4385,3232,36773,13,844,1241705505098560,96,55,1,14,34,4055523
0,4,33,89,7328,1717,17035,16,969,9822835164548060,55,96,0,85,30,146564293
1,0,36,40,4181,3424,35956,19,499,8737159261588350,52,24,0,3,16,39778179
0,3,39,76,4521,7392,81320,1,577,17021881339274000,57,62,1,44,52,7800734
1,1,44,46,6296,3296,40705,18,563,7301920655403320,13,35,0,24,45,66710853
1,1,30,41,6351,865,15808,7,454,1392132631137770,37,12,0,14,13,58441696
2,0,36,53,4295,2118,20943,3,571,5425277914878580,73,99,0,33,24,51793495
1,3,46,41,5342,3962,42036,10,667,11484952774606700,97,74,1,4,24,50908274
2,0,43,52,3974,4081,48686,8,66,2750692254739330,61,76,1,2,21,47701094
1,5,45,47,3593,3269,34985,2,253,16174459833322300,27,70,0,18,25,38538123
0,1,46,81,6348,7228,72936,10,56,684363614332198,48,23,0,54,41,116025312
0,1,46,88,6137,5490,64423,18,762,21170919696522400,54,29,1,60,11,122221006
1,5,44,42,3528,3785,44595,12,607,2889083901727910,24,45,1,4,31,35031149
1,3,39,45,5499,2575,34511,14,739,1658519062014170,40,100,1,37,37,57406176
0,1,50,77,6396,9095,95026,2,560,2060719651269280,50,71,0,71,4,111091828
1,2,41,35,362,3891,41784,17,59,2798545017068900,34,50,0,20,16,3080199
2,2,34,59,358,921,9069,12,833,1547748559739900,42,54,1,7,20,48383935
2,2,36,59,3362,2005,26783,7,818,2161467014444460,35,93,1,3,44,45536681
2,4,44,55,6776,4018,39585,15,698,16017606856952100,65,28,1,19,16,84759305
2,4,48,57,7064,3319,37776,2,62,29053274413142300,62,39,0,52,52,90318698
2,3,34,67,5136,2904,34378,12,238,17595039324303700,60,43,0,35,31,78069594
1,5,32,46,2769,2225,30283,17,481,27141322368985700,19,91,0,5,33,30831493
1,0,48,39,4515,4630,54268,1,193,17679962461125100,27,80,0,18,4,40301385
2,3,48,51,5113,2661,34519,8,787,21709652069873300,20,63,0,5,25,59204632
1,0,36,41,4079,1061,13039,5,474,14653537179787800,16,38,0,23,3,3782054
1,3,38,49,4979,2763,33464,8,335,27938876668155600,32,28,0,4,44,55417411
2,4,43,59,6564,3461,39260,14,766,21173553674709800,28,40,1,28,19,87730602
1,2,37,38,3971,2933,33550,6,377,549780824708944,75,94,0,3,30,35305805
1,5,48,45,2849,3253,39200,18,744,5391029337905990,73,92,0,25,7,31625813
1,4,32,36,7207,2253,25610,5,572,21904437959843300,28,48,0,18,5,58446149
2,5,31,58,3168,1755,24458,10,930,7856721556692550,25,39,0,45,16,42324724
1,0,34,35,4143,2342,30897,15,485,22904110317496600,23,90,0,17,24,34593743
0,3,36,79,5078,4373,44400,3,540,13050419494607900,39,50,0,69,3,89951044
0,1,32,76,570,4829,53440,3,380,18472991952288500,36,13,0,30,13,9672845
2,1,31,67,5809,1282,11080,17,97,9359989688340170,13,41,0,0,59,87815288
0,5,45,80,3077,4873,57639,14,824,11155544960116100,61,65,1,5,78,57378376
2,2,33,50,3868,2467,27148,10,999,15922943783614100,91,95,0,36,24,4522227
0,2,48,90,3475,6556,65527,19,306,21636939430550900,58,48,1,1,50,7247171
0,5,37,88,2724,5281,55422,16,136,8893290915939590,16,32,0,57,12,55621344
0,4,43,74,6597,3669,38692,17,81,12032078394666100,64,45,1,36,73,110635065
2,1,35,55,6229,1116,12262,13,367,10174060047272500,54,15,0,47,39,77511109
2,4,35,56,6966,833,11269,1,192,26566857719511300,92,91,1,22,29,87020985
1,0,41,33,3638,3659,39797,1,141,21200162336562300,43,13,0,26,17,27604295
2,1,41,65,6242,3698,39685,17,238,16712393421451700,78,10,0,36,17,92126421
0,0,45,79,3728,2379,33035,18,127,2867357635540700,13,65,1,29,20,67418225
0,3,45,84,506,8698,86929,17,894,2339565738482750,75,24,1,64,43,97738325
2,4,43,62,6837,2427,28239,12,489,28305652841998400,14,37,1,39,56,95540346
2,5,39,57,3525,853,11457,6,83,19939824005643800,41,54,0,31,55,4558256
2,1,48,62,5751,2033,26864,7,709,845142278228023,95,81,1,14,39,80552951
1,4,42,36,6962,4004,41777,17,167,21885677661130500,73,45,0,23,6,58223191
0,5,50,86,3555,3667,39379,16,73,10037279016421200,93,96,0,10,68,70538705
1,3,46,33,4851,1937,21927,1,589,13649214791693300,55,51,1,29,8,36385649
1,1,31,36,6209,830,9064,11,828,1774044834532250,65,93,0,17,0,51282729
0,0,36,85,3848,3496,35349,10,804,8934149551542510,57,51,1,32,18,74224865
0,3,41,71,4622,6972,72922,1,775,5519534571236200,53,56,1,2,40,74272012
2,2,44,70,369,2672,29354,11,463,13177148496767400,62,96,1,65,65,5957757
2,5,41,63,3508,2590,25318,3,599,25607894227211200,14,71,1,10,17,49854482
1,1,46,43,5998,1198,13757,16,770,5384499030206800,27,23,1,20,16,58951579
2,1,36,57,6189,2046,19488,1,263,7735848329865330,29,64,0,22,34,78625811
2,3,34,55,517,2001,19310,7,178,25171371418417900,44,30,0,49,3,6404379
0,1,31,76,5957,3811,46022,11,682,12646292573750600,49,38,0,55,46,102223125
0,5,41,76,3176,2300,29522,17,261,28455337862024500,77,85,0,64,64,56322682
2,3,44,51,4785,2577,25918,19,502,14506103574807400,25,71,0,6,13,5653112
0,0,37,73,3916,1998,24824,14,210,24917598227111200,61,36,0,34,15,65147796
2,3,42,62,4987,4024,44312,16,158,11469746031553800,35,10,0,15,32,70629635
0,3,31,79,545,4189,44279,17,626,6545780960387670,56,58,0,50,4,97829695
0,0,32,78,3883,2432,30051,14,477,2703886214285620,66,33,1,52,55,69250342
0,2,44,84,3699,3438,34807,9,113,28182411891239300,62,13,0,66,36,70411437
0,5,37,81,2735,5476,54600,13,58,22702491449730400,29,16,0,75,11,51382375
2,2,43,59,3278,1837,25770,2,81,24251695589903600,74,71,1,51,46,44018604
1,2,47,48,3713,973,17859,8,871,5178190502297510,69,47,0,21,38,41039568
0,2,47,90,3839,2465,29175,4,174,23845587941495100,94,34,1,83,72,7785216
2,4,33,54,7008,2462,27473,5,331,16804909672220600,67,89,0,32,0,84953729
2,2,40,56,3369,3319,33944,15,879,16319761365356400,75,84,1,6,36,44597284
0,4,45,89,7501,4406,50552,2,670,1850174801176050,83,52,1,54,81,149137286
1,0,45,40,3649,2307,24180,9,219,11780255405238700,20,35,0,36,0,33782354
0,5,46,85,3293,8375,87789,8,225,22407213870272500,73,56,1,6,46,64655626
2,2,35,62,3759,2164,29819,11,951,12389721800675100,39,78,1,22,6,53493849
1,1,34,33,6259,1273,15888,13,294,18965165949184500,84,11,0,0,22,47475681
2,0,42,65,4529,3359,39309,7,935,8423180720288370,53,65,1,11,16,66769993
0,4,45,82,7301,6681,66555,19,305,21876890877920000,62,74,0,14,41,135488838
1,5,36,30,2832,1739,25459,15,847,9740319113874130,33,84,0,25,29,21401713
2,3,32,53,4889,2369,28732,12,793,9260349643702140,69,29,1,26,38,59407129
2,5,44,64,293,2695,33408,13,200,56070790592341600,13,28,0,15,47,4336483
2,5,36,70,2534,2655,26706,1,152,8044644394245360,77,29,1,48,53,40294334
0,2,33,85,4005,4133,41187,8,586,10814256126973300,25,94,1,62,43,77311685
1,2,33,33,3081,1774,18262,15,190,10557734017235600,30,23,1,23,30,2459009
0,4,36,86,727,4434,45272,14,714,1319178573195830,10,79,0,56,42,14051490
0,4,42,80,7303,8180,89496,8,322,6360410451927990,38,99,0,44,9,131559499
0,2,37,74,3928,1629,23974,3,669,28379950462998300,45,95,0,49,48,65536204
1,2,30,42,3609,1308,19678,12,76,7979396983692110,31,47,1,32,11,35250559
0,1,32,81,6298,2264,23806,15,700,22549096974050100,31,86,1,77,36,115115526
0,1,36,72,5833,6997,72572,16,183,18376829246238300,90,70,1,25,32,96156235
0,0,43,73,432,7242,73080,7,640,1881972012285360,39,88,1,36,43,7231982
0,2,32,79,3378,1999,27435,18,342,7637920638019160,75,25,0,11,32,61393457
2,3,41,58,5493,1553,15069,13,273,11080373554036400,31,79,0,46,44,72479351
0,1,32,79,568,4664,49193,6,417,24497032361713900,83,63,1,28,46,101048965
2,4,34,62,6847,1737,16552,2,777,1659216145678130,71,59,1,1,7,94372052
0,5,33,70,3049,2937,30280,2,764,16426695432176400,78,76,0,5,52,48629713
1,0,31,41,4353,1342,11753,19,155,1864779489890330,50,35,0,9,26,41854007
2,1,43,60,6324,2919,35156,6,526,15845147212730800,89,17,1,32,42,85414166
2,5,39,70,2732,1393,17318,10,937,25153398276535900,44,55,0,1,58,44020688
2,5,47,57,2659,1857,26923,17,726,23717629947217800,64,37,0,17,34,36091271
2,1,32,63,5834,1173,11681,19,251,12925105421529400,68,33,0,48,26,83612969
1,3,33,43,5032,787,7008,16,364,25302027828042500,96,100,0,15,10,50318034
0,3,36,89,5093,3561,37419,18,59,17965160753197900,22,28,1,69,49,102651682
2,0,45,66,3972,2879,31074,19,306,2069342083091560,22,31,1,13,19,60351812
1,3,36,48,5229,3470,38894,2,798,2665439579732030,52,40,0,2,32,56679604
2,0,38,69,397,3707,37221,3,613,1689983123113510,93,55,0,40,55,62272575
0,4,36,90,7541,4666,45465,15,776,23906509063821400,12,88,1,7,17,151896519
2,1,32,70,5787,1904,18334,15,195,2070218397762610,35,26,0,45,64,91566763
1,5,49,46,319,4193,42014,12,904,15668623532438700,36,65,1,36,38,3509694
0,0,41,75,4173,4130,47145,13,822,2472620915944880,37,43,0,65,53,71753564
1,3,46,43,481,4250,49002,2,945,7628977946755480,12,82,0,36,4,4722968
0,0,43,87,3953,5224,57042,18,407,195305054327037,84,64,0,36,14,79204369
0,2,40,86,3402,6006,65748,15,935,61602689343113800,11,82,1,2,61,67669234
0,0,32,75,369,4606,50038,18,784,8904228193866830,53,87,0,59,37,6456038
2,3,43,54,5025,2580,27829,13,422,19971840935278300,15,92,1,33,44,6225812
1,2,33,42,3425,773,13923,6,539,12690167414986200,82,100,1,33,24,3350174
1,2,38,45,3196,3517,34283,8,152,11561874718658600,77,66,1,43,32,33980645
1,3,43,50,4995,1149,19209,16,773,28895967301736300,75,67,1,36,35,5778289
0,2,46,78,3464,5214,58541,3,910,14147640572219300,76,23,0,32,23,61414373
2,1,44,61,5645,3466,37153,17,97,19118536755645100,95,19,0,21,59,7885822
0,5,43,79,2644,6493,68325,18,850,18356219281946700,48,54,0,64,9,49732431
1,1,33,42,6212,1059,11629,12,234,6550460578449580,88,72,0,18,3,59532223
2,1,37,68,6277,2617,25796,7,152,2185689345901250,27,32,0,58,5,95419465
2,3,31,65,5535,1032,11756,12,273,178225329917718,51,39,1,41,43,81173845
2,3,44,66,4596,2775,30271,3,842,14535427919956500,11,73,1,14,30,68088813
1,5,49,45,263,3839,45175,12,861,665042040165651,36,29,0,17,34,28551705
2,0,35,63,3557,1562,21662,15,652,12325349624667800,51,57,0,60,34,51923297
2,1,32,65,6085,3064,31195,17,426,2710238439514990,92,58,1,34,18,9008717
0,2,40,84,3685,7942,87148,12,160,9342784332686720,39,93,0,59,32,71643635
0,5,47,81,2944,8944,96514,9,371,10483340993790500,71,46,1,10,58,55807178
2,1,41,54,6378,2401,27280,1,689,10132350776744200,85,29,0,6,46,77062234
2,0,31,60,4255,838,12252,16,812,2727012048142080,39,26,1,29,45,5849993
0,2,49,74,4084,3686,46393,15,757,2249988706795810,25,36,0,45,70,69396229
0,1,47,80,5652,4601,49109,11,202,2704607657637000,63,35,1,4,67,101990427
0,4,33,71,6564,5406,58055,5,990,2784366249692080,36,78,0,65,1,104866035
1,5,48,48,2802,4144,47977,7,840,28199188378997200,69,63,1,44,24,32034645
1,3,39,46,4521,2401,30839,3,405,17142890320851100,22,71,1,0,24,47013403
0,1,37,88,6526,4267,41978,13,986,16905596276464000,24,67,0,18,33,128904038
2,2,39,61,3334,1150,11011,13,392,2572307100641910,71,53,1,54,38,47071589
0,2,47,89,3608,4253,43250,19,681,132981668537995,98,94,1,46,52,74527512
1,5,43,34,285,3722,36760,10,466,5555278237998090,32,84,1,22,24,2376750
2,5,31,61,277,1332,13472,7,938,13288692925383000,74,29,0,37,60,3894288
1,2,49,45,3168,3201,37244,15,333,229087582601336,58,48,1,15,21,34097658
2,2,33,50,3352,2173,21632,18,825,8090351290301730,86,36,1,13,48,39917982
1,2,45,31,3677,4096,44949,7,786,24619521447472700,45,77,0,3,4,27295237
2,1,43,59,6569,1240,21306,3,815,25386857936156200,97,41,0,57,0,86698012
2,2,34,51,3614,1818,16948,10,206,7522809150858560,17,68,1,5,31,4231851
2,3,33,59,5086,2342,23796,15,929,7445982161235790,99,36,0,3,47,68801586
2,2,47,67,3039,4040,49738,12,745,9970303663323760,86,25,0,34,47,47596096
1,3,38,30,5424,2998,35889,16,448,13909734831354900,88,11,0,25,13,38655537
1,1,43,34,5549,4201,49510,19,576,18318339214915500,86,100,0,8,6,4521844
2,5,40,61,3497,3053,33046,12,854,17138549951352600,88,30,1,48,2,49475253
2,3,45,66,5093,1129,15219,2,964,2632921217980130,83,85,1,24,65,75545744
1,1,40,48,5685,855,12595,8,412,855579967691925,91,84,0,44,35,6215846
2,2,36,67,3497,2521,32394,13,492,22439318054964200,51,31,1,29,12,53803378
2,1,37,62,6594,1167,12221,1,484,18722164630459900,95,47,0,59,52,91408221
2,2,47,52,3336,3829,43417,2,681,2342062057905550,45,85,0,31,38,39998187
0,1,39,90,5796,5140,59270,14,390,13548660670727500,76,72,0,83,82,11848085
2,5,34,59,263,2293,24761,4,297,16784490718196900,74,43,0,30,43,35686375
0,3,49,83,5157,6738,77170,6,980,57148247296516800,84,95,1,49,81,97496749
2,5,46,57,2598,3174,35822,13,523,7902647726924490,76,41,0,16,3,35125006
1,4,31,39,7343,1147,15822,9,167,14374890299045700,13,29,0,14,29,64426872
0,2,50,71,4011,7934,85822,16,141,17031368527878000,77,23,0,11,34,66294944
0,3,44,82,5525,1873,21401,1,597,7143672326607820,12,73,0,10,50,100581805
2,5,33,54,2619,1654,18348,9,486,2562470622818260,58,13,1,41,52,32907901
2,3,35,60,5114,2235,27826,7,897,28651309058339500,86,86,0,7,36,69631642
0,4,44,70,6607,3210,35392,18,573,19909936946165000,85,37,1,66,9,104963895
1,0,46,39,4129,2597,28681,16,589,6335048030417840,86,43,1,32,38,38450574
1,2,35,42,3896,2917,31987,7,850,2347065560594520,64,82,0,24,0,38126397
2,2,35,53,3592,2484,25206,18,124,10429092807141800,27,83,1,37,1,4470227
1,1,36,50,6459,1785,25694,9,128,23341292302569000,56,46,1,40,36,73048754
1,2,42,39,3882,2354,23666,2,772,15858650378353200,56,60,0,16,4,34639632
2,2,33,61,3304,1602,18092,5,744,63356664061199600,39,71,1,31,31,45872544
1,5,32,43,3193,644,10567,9,128,11968723478904000,48,72,1,21,30,31906359
2,2,44,52,3008,1073,12225,4,762,15675749003106900,88,58,1,42,38,36000219
0,2,46,71,3436,2506,33678,16,254,2340625854108630,57,86,1,66,27,56656002
2,4,40,68,6762,881,12505,3,867,8326732045750750,73,86,0,23,50,102656405
0,4,37,80,7531,5770,57169,6,590,12175041933200000,55,86,1,61,1,134984387
0,3,39,90,4946,6955,75164,17,875,7088432022596440,66,34,1,14,74,101714978
1,3,38,36,5219,2317,30618,19,331,2039517469923680,18,33,1,5,18,43988473
1,2,49,47,3805,4689,56054,8,72,16856787473194900,94,23,1,41,26,4180282
1,2,45,43,3851,4105,43325,10,578,2822512363432590,49,84,1,1,22,38966415
2,1,34,56,6309,3340,37167,10,182,23513825079335300,77,15,1,32,30,79947969
1,3,38,36,4818,2844,33673,16,108,2444718406402400,70,22,0,13,5,40748401
0,5,41,78,3255,2271,26440,6,705,9109814383918760,82,93,0,59,48,58039045
1,2,42,41,3604,1540,22298,8,664,11665563012817200,13,21,1,7,8,33859666
1,5,39,35,3157,1356,17962,3,655,17828488584648500,94,21,0,17,32,25652308
2,2,46,56,3001,1103,13601,2,966,5337112522100540,85,92,1,8,22,38405949
2,5,45,53,2784,2693,30830,10,822,2675320359006330,85,38,0,46,28,34857404
0,0,40,85,4524,4897,49612,8,551,24443509549846200,52,89,0,56,69,8737757
2,5,47,56,2819,2836,29077,12,491,6448492129880390,82,44,0,9,16,37141676
1,3,45,37,4982,1749,21032,12,331,26225847799327700,62,44,0,26,1,4266737
2,2,46,57,3205,4067,49925,9,220,5112202870453950,55,22,0,37,38,42437065
0,3,49,89,4652,6073,62141,19,929,7855482963454690,81,93,1,39,13,95091491
1,5,35,32,273,3303,37147,15,175,6384113823942250,67,79,1,9,15,22143545
0,4,35,78,7109,6374,68515,14,135,16978998296017600,17,30,0,27,36,12484448
2,4,48,68,7511,2260,26871,5,747,2460124449797230,38,76,1,24,67,114230068
2,4,45,62,6859,3514,36361,18,670,9463479045962250,66,19,1,61,52,96974474
0,2,49,76,3356,8345,84036,12,563,24287161528395600,91,57,0,9,28,59705966
1,1,31,49,6121,742,9986,6,605,9623119554015440,94,33,0,30,45,67660756
2,0,43,70,3892,1298,16530,11,765,2976340848844150,86,87,1,4,18,62145334
2,5,33,64,3501,1977,24458,15,155,2633686335750150,33,56,0,13,17,51569886
1,1,40,48,5916,1611,18387,4,268,23429669345577100,53,93,1,14,27,63948733
2,4,33,51,7039,2707,31325,14,971,19792210577288500,49,63,1,27,27,81715572
0,5,33,81,3087,1929,21089,5,670,11063704923457100,49,55,1,72,30,56623962
2,1,30,57,636,2008,19524,11,605,7981690549557000,14,72,0,41,11,8177242
2,3,43,57,512,3615,43729,7,778,16507668800121400,26,81,0,7,20,66202695
1,4,37,42,6763,2065,20879,13,964,15066506355966400,24,11,0,12,31,64578828
0,1,32,70,5636,2275,24135,19,354,2186202307566630,66,57,0,67,67,90202829
1,2,36,39,4032,1678,15392,4,140,9252243783502850,47,80,1,20,22,35998316
2,3,33,70,5382,673,10306,12,545,19053211675853000,39,47,0,16,57,84790426
2,4,49,58,6525,2864,37051,14,130,2233375535375800,50,14,0,52,12,85659005
1,0,36,31,4404,1486,17847,1,746,12474156467665200,39,12,1,1,25,30829595
1,4,37,48,715,2157,25138,8,183,2450035677704900,78,81,1,32,16,7758484
1,2,47,43,3571,2370,33275,16,456,1579607183803250,25,28,0,42,30,36363294
0,0,43,79,3513,3425,39146,19,387,9065777396942500,15,26,1,33,21,63859995
2,0,44,59,4359,2551,30680,5,860,9869251174202490,69,36,0,42,8,58273639
1,0,43,37,3718,3449,38043,14,605,11972460297584500,31,19,0,7,5,32650135
2,5,49,63,3301,4452,52995,12,546,8953156734041280,68,15,1,44,8,48372524
0,5,34,82,2517,2017,24769,12,115,19072989168415600,15,89,1,72,65,4771451
0,0,50,75,4376,7783,78926,12,350,2872852935487920,32,37,0,49,58,75521112
0,3,47,90,4525,6981,70479,11,580,2740182698084520,24,62,1,0,61,9250932
0,0,42,82,3759,3785,43953,15,292,1309384959958600,36,87,0,44,7,70656746
2,1,43,52,5795,1301,14830,7,297,2661673304326470,40,98,1,31,47,6816417
0,0,43,89,3673,4794,50491,10,565,2885057403625130,55,72,1,61,8,74563435
0,5,31,82,3029,3171,30003,5,146,1235417850832790,57,96,1,67,20,5657817
1,5,34,48,2812,707,13021,15,403,2763212199920250,67,48,1,35,37,32088963
0,1,49,85,6593,8801,89162,2,145,2993572660852180,40,81,0,14,75,125915432
1,1,41,33,6138,1035,10244,13,771,24941795237446000,58,94,1,13,2,46872066
0,4,38,72,7123,5634,56766,14,285,14755582999478800,99,15,1,48,23,115977127
0,3,45,84,4743,7945,84140,6,186,2021354011485560,29,39,1,17,27,9005057
1,3,40,44,495,1626,23542,1,406,14104666228390700,24,77,1,10,41,4899846
0,3,30,87,4636,3074,35983,15,97,2989903208384360,86,38,0,76,72,91796251
2,2,45,56,3839,2537,32234,11,213,6696330942615130,47,12,1,15,3,49129918
2,5,45,69,2864,3663,40302,13,549,2732700812674130,86,83,1,14,2,46329488
0,3,33,74,5327,1404,13660,17,244,68637033310618,48,25,1,10,72,89158876
2,4,49,57,6909,3506,38419,4,323,6054945570600840,12,39,0,56,50,88414996
1,4,34,39,7588,2031,21079,11,857,2849848791333860,44,92,0,26,29,67587893
0,3,39,70,4688,6854,69908,1,551,26682048436382200,65,29,0,54,34,74337424
0,1,32,80,5502,4237,50419,14,522,14039043632069900,50,91,0,58,61,100146823
1,4,42,32,7154,2314,26377,5,370,28938304707949500,51,48,1,3,28,51904991
1,1,38,50,6548,3686,36005,5,969,26546421941590000,100,93,0,25,32,74465561
1,5,37,32,3212,1299,13354,3,230,27549571893886700,59,89,0,30,14,23998644
